0,1,2,3,4,5,6,7,8,9
-0.236092,0.5644798,-0.14675507,0.9329146,0.7422162,0.48837242,-0.65684676,-0.02275954,-1.3344504,-0.5087017
-0.27863875,0.7135263,0.002513397,1.2955239,1.1637113,0.5137981,-0.69570416,-0.24196279,-1.3787391,-0.5551764
-0.26534298,0.653841,-0.040311255,1.1768405,1.0220407,0.49264774,-0.66723233,-0.17238697,-1.3467112,-0.5214996
-0.28565985,0.74784875,0.016121998,1.3515472,1.2287438,0.5341152,-0.7205006,-0.26811343,-1.4116008,-0.5837492
-0.23553467,0.5657118,-0.14776285,0.9314373,0.7417086,0.48957425,-0.658799,-0.022530861,-1.3356674,-0.511082
-0.28856647,0.77064407,0.020125002,1.3799703,1.2638916,0.54924405,-0.740145,-0.2809348,-1.4361975,-0.60618466
-0.26054746,0.62913257,-0.058175586,1.1293967,0.9638938,0.48571873,-0.6559182,-0.14228141,-1.3360773,-0.5080844
-0.24505782,0.5777116,-0.11316713,0.99857825,0.81285095,0.48004365,-0.6455418,-0.063100405,-1.3235276,-0.49616522
-0.2814141,0.72790825,0.009196659,1.3199304,1.1921638,0.5221834,-0.70566577,-0.2542401,-1.3911741,-0.5670086
-0.2798864,0.7117421,0.006934429,1.3011776,1.1684246,0.51071423,-0.6910253,-0.24559423,-1.3734276,-0.55008614
-0.29094177,0.7742274,0.022931013,1.3911066,1.2741941,0.55058545,-0.7414197,-0.28430215,-1.4410677,-0.6069828
-0.2849819,0.73190016,0.017782757,1.3392076,1.2113392,0.5215943,-0.70371675,-0.2637318,-1.3910676,-0.56481373
-0.28752917,0.7542356,0.017432736,1.362458,1.2399086,0.5380946,-0.72565657,-0.27140895,-1.4204441,-0.58905774
-0.29119077,0.7880031,0.018473482,1.3984054,1.2851193,0.56213725,-0.75754315,-0.2851119,-1.4616808,-0.6248945
-0.28944322,0.7722204,0.017157897,1.3808843,1.2630348,0.55119294,-0.74304074,-0.27782124,-1.4434439,-0.6084388
-0.29789883,0.79990876,0.035484396,1.4393373,1.32743,0.5639837,-0.7579769,-0.30605382,-1.465211,-0.6257142
-0.2928887,0.76403236,0.017032867,1.3828719,1.2562239,0.5473651,-0.7346839,-0.27116752,-1.4431865,-0.5977647
-0.29674318,0.79408604,0.03135746,1.4283078,1.3142102,0.5612635,-0.75472885,-0.29939586,-1.4622176,-0.6215132
-0.2920842,0.6381897,0.0094816405,1.2761958,1.0949125,0.4657781,-0.6158775,-0.20517106,-1.3239548,-0.46005493
-0.30009145,0.77123785,0.04108166,1.4276339,1.3031118,0.53984386,-0.72485775,-0.29901165,-1.4313824,-0.5869504
-0.29868513,0.70200056,0.03391736,1.3643583,1.2095848,0.49689645,-0.6617074,-0.25965223,-1.3684212,-0.51412046
-0.3033073,0.80024177,0.048214726,1.4640158,1.3494204,0.55849516,-0.7492293,-0.31791538,-1.4589417,-0.6155716
-0.30973542,0.77580994,0.06449969,1.4754575,1.3480606,0.5330407,-0.7130372,-0.32260138,-1.4238462,-0.573413
-0.30793923,0.7941474,0.05923028,1.4802828,1.3610134,0.54909974,-0.7352526,-0.32534972,-1.4467838,-0.59925145
-0.32729805,0.6348373,0.12434914,1.464084,1.2743553,0.4078424,-0.5328757,-0.31980667,-1.2335968,-0.3680275
-0.31726885,0.765577,0.08670958,1.5058504,1.3717026,0.5160333,-0.68776304,-0.3396736,-1.3982509,-0.5448667
-0.3356913,0.6589747,0.15130179,1.5274622,1.3462704,0.41045275,-0.53772086,-0.35789928,-1.2370317,-0.37415117
-0.32277757,0.7722144,0.101004675,1.5369339,1.4030886,0.51474106,-0.6846502,-0.3560393,-1.3968989,-0.5416666
-0.344508,0.67204946,0.17858872,1.5832388,1.4052048,0.40828714,-0.53285706,-0.3905386,-1.2309506,-0.36974066
-0.31368855,0.79926527,0.071936205,1.5095067,1.3888992,0.5470975,-0.7312217,-0.33907992,-1.446348,-0.5945159
-0.3671766,0.5742105,0.26601028,1.6421713,1.42286,0.299761,-0.37740892,-0.43679643,-1.0558374,-0.19584148
-0.3290711,0.75269365,0.122057535,1.5561727,1.4129195,0.49143094,-0.65119016,-0.36860663,-1.3607018,-0.503886
-0.30081964,0.8071254,0.041040875,1.4569423,1.3459339,0.56666493,-0.7610246,-0.31403583,-1.470826,-0.6291363
-0.35224375,0.6687375,0.20128903,1.6196038,1.4375122,0.39625755,-0.5144107,-0.4111393,-1.2123935,-0.34938824
-0.340916,0.7205985,0.1601166,1.5945742,1.4351084,0.45179766,-0.59368354,-0.39214426,-1.2997286,-0.43881702
-0.3203774,0.77637506,0.09460672,1.5286168,1.3974026,0.5207281,-0.6933418,-0.35173512,-1.4053338,-0.5516121
-0.3574637,0.65698063,0.2208555,1.6406769,1.4533043,0.37927037,-0.48993134,-0.42612022,-1.1838284,-0.32269436
-0.32901406,0.7646882,0.118668295,1.5621679,1.4227376,0.5013852,-0.66499907,-0.36992946,-1.3774712,-0.5194934
-0.21054836,0.5524531,-0.23878029,0.7703702,0.57612884,0.5321466,-0.7137793,0.07749991,-1.3898108,-0.5751979
-0.2237412,0.55152303,-0.19203198,0.8477132,0.65240276,0.5048182,-0.6776749,0.029602652,-1.3545574,-0.53324497
-0.19897261,0.52723,-0.28680813,0.67526263,0.46882454,0.54465204,-0.7252568,0.13997975,-1.4044459,-0.5888909
-0.25059137,0.6016928,-0.0919046,1.0507777,0.8754171,0.48440632,-0.65356094,-0.09622258,-1.3307986,-0.50559175
-0.18030427,0.552582,-0.35002816,0.58658284,0.39374316,0.59884477,-0.79833204,0.19293344,-1.4739606,-0.6744328
-0.21203956,0.5469659,-0.23680392,0.7717072,0.5738951,0.5279696,-0.7068242,0.078654006,-1.3852046,-0.5669697
-0.23026851,0.53528965,-0.17657474,0.8664818,0.6608861,0.4861268,-0.64965487,0.023065533,-1.332629,-0.49990854
-0.2109189,0.5096459,-0.25673404,0.720414,0.50123656,0.51655215,-0.6844321,0.11998524,-1.3732573,-0.5396069
-0.19715923,0.5265995,-0.29916638,0.65793,0.44926172,0.5522306,-0.7337191,0.15454125,-1.4169033,-0.5979604
-0.25866032,0.5974237,-0.06922983,1.0896641,0.9096279,0.47001714,-0.6321815,-0.11583267,-1.3145803,-0.48022184
-0.24317774,0.53779435,-0.13443089,0.94308186,0.7352816,0.46464807,-0.62030065,-0.019977922,-1.3086503,-0.46473494
-0.2627688,0.61522657,-0.059900105,1.1223544,0.9477972,0.47960567,-0.64315766,-0.13179405,-1.3301122,-0.49251
-0.2709073,0.6481244,-0.03788343,1.1890023,1.024267,0.49330363,-0.66050035,-0.16685475,-1.3534825,-0.5120107
-0.27870345,0.68166846,-0.020503312,1.2502624,1.0944941,0.5090865,-0.6810432,-0.19774666,-1.3809617,-0.5356929
