0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
-0.03879005,0.028618513,0.019493207,0.059629552,0.03787634,0.12864734,0.019879306,0.004944074,0.13750722,-0.08059689,-0.03554144,-0.012739514,0.14331415,-0.26246446,-0.06450542,-0.18807964,-0.01757668,0.07954473,-0.15519775,-0.088555984,0.07822658,0.029473064,0.05892119,0.001818249,0.010080454,-0.0032963462,0.055813074,0.009993479,-0.050880596,0.12812662,-0.0002327713,-0.105060235,-0.04416689,-0.13265285,0.114439584,-0.07462454,0.11745144,-0.020894408,0.081360735,-0.09931541,-0.033577505,0.05803234,-0.043757834,-0.0025563003,-0.05959311,0.047536906,0.026738605,-0.0242909,0.09436199,-0.05588133,0.105653,0.016328631,-0.05525569,-0.04874099,-0.0071452986,-0.079200216,0.107419334,0.05210184,-0.008468976,0.09576169,0.025121855,0.02776809,-0.076991156,0.110006385,0.00091485394,-0.08631312,0.02255437,0.027974997,0.030162739,-0.05933777,0.006716863,0.06374384,0.007635909,0.12522082,0.005714174,-0.025890596,0.10166725,-0.0025185782,-0.11251949,0.032589614,0.06468662,-0.019154118,0.06673266,0.07838073,0.035401616,-0.03948947,-0.056650523,0.012680545,0.084268235,-0.056229394,0.26281703,0.006696609,0.06309572,-0.016762225,0.11480484,-0.0148139,-0.023894249,-0.057473883,-0.03739292,-0.022685107,0.046710677,-0.1089859,0.030679047,-0.029166317,0.07060684,0.038669582,0.12472751,0.14309089,0.015712872,0.06783221,-0.018043643,-0.213494,0.054171324,0.039227538,0.03150349,-0.014748589,-0.0663352,0.06697915,-0.028808463,-0.012492455,-0.068136886,0.047467846,0.0023080977,0.08755517,-0.0042211832,0.01668099,-0.07081778,0.07087398,-0.008543254,-0.015115688,0.027753642,-0.009859077,-0.04627017,0.094964646,-0.10498128,0.078068666,0.009662691,0.06852851,-0.10319373,0.0368973,0.51966834,0.10048099,-0.41738465,0.1462623,0.04800478,0.0073262155,-0.39308715,0.6309206,-0.24316896,-0.25017762,-0.46607158,0.13835178,-0.34793684,0.13983656,-0.32103616,-0.1902714,-0.43773404,-0.5949515,-0.06608298,0.25713104
0.24920525,-0.03468673,0.020874795,0.20717436,-0.202294,0.041807722,-0.0198162,-0.05109492,-0.035415728,0.2071194,0.05174386,-0.062834166,0.16932034,0.14195752,-0.21537185,0.2312311,0.18490218,-0.049357798,-0.123416245,-0.09402908,0.2303617,0.095757775,-0.10324631,-0.03955677,-0.047909025,-0.05431155,0.053044144,0.24314179,0.02274676,0.23029217,0.07178071,-0.36359045,-0.001521422,-0.09055187,-0.16002524,0.1370247,-0.16268715,-0.08873654,0.009662872,0.11957182,0.18447779,-0.20948376,0.11871877,0.16595685,-0.013749543,-0.071359955,0.12577875,-0.09723492,-0.00013405361,-0.06851562,0.036742,-0.11014819,0.13637154,-0.18793118,0.01623118,0.38249248,-0.06195627,-0.03557929,-0.08436892,-0.30274442,0.08006262,-0.0008701583,-0.04883231,0.29362863,-0.3038571,-0.0029191796,0.10339224,0.0683425,-0.031556852,-0.13790253,0.027508684,0.2089517,0.25731108,0.05184387,-0.18650807,-0.09038165,-0.19141431,0.0341072,0.16607969,0.020778723,-0.045604657,0.048360325,-0.1047033,0.03640819,0.11911274,0.18114242,0.1360464,-0.021083314,-0.036576267,-0.065351926,0.32873216,-0.03547321,-0.008751276,0.030264782,-0.08884442,0.25814798,0.070015736,0.1829181,0.049565013,-0.004415927,-0.15686984,0.10026436,-0.0023055759,0.14143236,0.13391615,0.16482385,-0.6192081,0.08922475,-0.09968111,-0.14546685,0.34871894,0.059577618,-0.041246977,0.06729874,0.055535376,-0.13736483,0.11152747,0.06304825,0.28024456,0.031118374,-0.082702085,-0.3242101,0.024107374,-0.074319094,-0.026450241,0.12833147,-0.12205791,0.16035773,-0.09208486,-0.033169415,-0.042633865,-0.3382539,0.10598722,-0.12513842,-0.1360572,-0.057552744,0.22502682,-0.01822992,-0.07882055,0.04336032,-0.65114534,0.2780498,0.14103112,0.47371083,-0.48488677,-0.13212797,-0.73500174,0.35254347,0.24630879,-0.26802635,0.1465964,0.17975515,0.48821437,-0.04102822,-0.19919853,0.1343564,-0.47529247,-0.52361345,0.6429527,-0.14197296
0.27032977,0.20893964,-0.10561475,8.89331e-05,0.2441997,0.0784961,-0.0418349,-0.098031305,0.27551204,0.16718638,0.11029568,0.13343304,0.18609263,0.3698543,0.33278388,-0.44883874,-0.3567548,0.04418169,0.035620123,0.22416614,-0.15624647,-0.05821742,0.040455274,0.26458195,-0.14670028,0.11904925,-0.3046514,-0.15448277,0.104824014,0.29112205,-0.06472504,-0.04617307,-0.09673838,0.06666878,-0.10648394,-0.115768515,0.21536455,-0.049366236,0.11631999,0.28406003,0.3325169,-0.2396857,-0.029620314,-0.09487239,-0.13602495,0.017432088,-0.29978594,-0.12418908,-0.35353366,-0.08182814,-0.3082128,0.02910217,0.01760177,0.080841124,0.05121841,0.17030996,-0.018224003,-0.07205729,0.04650823,0.07465652,0.025913361,0.20443608,-0.05338425,0.11449886,0.1400398,-0.04296508,0.035049554,-0.073446706,-0.039033048,-0.015327018,0.039927345,0.052453738,0.0022419295,0.03129816,-0.12599124,-0.049605526,-0.12940848,-0.06509515,-0.16129415,-0.11149628,0.09289202,0.27059188,0.057793435,-0.11415586,0.109869525,-0.16526294,0.0051428825,-0.11979106,-0.4842445,-0.06481559,-0.30303776,-0.22693962,-0.0002758866,-0.0035126118,0.17808643,0.06357631,0.010504498,0.04624745,-0.006681482,-0.014438574,0.07344889,-0.032581694,0.0141066415,0.08343059,0.08059272,0.17119868,0.015597174,0.07763668,-0.036104023,0.09335752,0.27629662,0.3242358,-0.07902435,-0.2591514,0.064739816,-0.118575,-0.0073967925,-0.07463884,0.09348028,0.027439684,0.22977535,-0.016121281,0.07720737,-0.102505505,0.029135952,0.23282705,0.04103935,-0.3036998,0.27700368,0.005545127,-0.1592081,-0.26385993,-0.031222176,-0.064026795,0.06320001,0.15613402,-0.009130835,0.02644406,0.14469698,-0.0016008719,0.4524271,0.082452394,0.14804749,-0.17782557,-0.29433063,-0.010231767,0.31037316,-0.87909204,0.05438272,-0.321878,0.24350592,0.012897982,0.19433436,-0.0059016757,-0.014709446,-0.10500738,-0.41532597,-0.31052935,0.48645887,-1.0359656
0.2977847,-0.39979336,0.004148666,0.13235988,0.026371164,0.089260645,-0.041536693,-0.04805668,-0.38403818,-0.01731152,0.049184598,-0.5025796,-0.28229785,-0.32842615,0.22326905,-0.029625414,-0.5522819,-0.36240992,-0.28874213,-0.06471415,0.12329317,-0.1167445,-0.16658352,0.19491003,-0.16997255,-0.3553276,0.15152545,0.18823148,-0.2649013,0.15771717,-0.36295682,-0.081224255,0.058564007,0.19993858,-0.30943948,-0.16119051,0.110952325,-0.062474754,0.17564905,-0.20276202,0.15436818,0.024573088,0.26342908,-0.15129456,0.028922949,-0.078230895,-0.10043542,-0.16878024,-0.59151685,0.15327233,0.060214363,0.31393588,0.063220575,-0.09065265,0.035682246,-0.381169,0.21742372,0.019518051,0.021803515,-0.11450812,0.026882289,-0.024963222,-0.06354002,0.044317003,-0.07988549,-0.21961854,-0.053594343,-0.10193101,0.102578074,0.15781716,-0.16528016,-0.13393797,0.3197199,-0.7248135,-0.6441698,-0.08110328,0.16431653,-0.19847696,0.026865758,-0.08917415,-0.22057901,-0.051367015,-0.10324212,-0.47272766,-0.17326269,-0.09166124,-0.11590814,-0.05977308,-0.10625366,-0.17192087,-0.00083600025,0.051536128,0.05892147,-0.025531953,-0.16195422,0.058995474,0.013819461,0.16131642,0.069968246,-0.07289554,-0.032297123,0.10103107,0.120289624,-0.29069826,0.005719882,0.27017492,0.027338928,0.04277833,-0.2281859,0.14273562,0.16907309,-0.27886918,-0.1893144,-0.43540302,-0.035723895,-0.26995152,0.02340877,0.08273449,0.18657365,-0.23279627,-0.047023,0.27314255,0.043924835,0.11798947,0.1020865,0.19414103,-0.30352226,0.19511154,-0.27106452,0.079811014,-0.039704934,-0.3537149,-0.09737243,-0.2798848,-0.33017796,-0.12882966,-0.112324044,-0.6881019,0.062142063,-0.119717695,-0.39461267,-0.18531556,-0.07427981,-0.58097297,-0.2751711,0.021742474,-0.4886519,0.811659,-0.9414525,0.13013059,-0.1038841,-0.21082805,0.11467512,-0.15995426,-0.20350344,-0.40671286,-0.027069742,-0.065923065,-0.5894974,0.5246978
0.20440117,-0.019791842,-0.018455844,-0.016149854,0.18766584,-0.22193742,-0.0060925,0.10542674,-0.11776958,0.1881342,0.03553892,0.06396834,0.3092549,-0.49668112,-0.4952159,0.1769354,0.121178366,0.014078774,-0.14402993,0.25157073,0.06575822,0.11721067,-0.23926607,-0.10781002,0.10208599,-0.30843595,-0.12721683,-0.02959241,0.057391845,-0.012039182,0.0049597486,0.35120788,0.05809961,0.0930894,-0.22435272,-0.08301799,0.3008038,-0.0339006,0.08785516,-0.104618065,0.08713561,-0.19313544,0.037535902,0.19553772,0.2529009,0.008359484,0.060700137,0.02020671,-0.064904466,0.053808752,0.04748395,0.31973922,-0.057351947,-0.14704195,-0.010981785,0.08802589,-0.37472475,-0.017361306,-0.047368277,-0.20164454,-0.12772092,-0.20021936,0.118268736,-0.019031595,0.07794051,-0.06225935,-0.006701609,0.11531347,-0.07207928,0.14591318,0.052470528,-0.25344035,-0.18079121,0.24159496,-0.08887369,0.05005815,-0.0014777121,-0.12807807,-0.51958245,0.10514303,0.056408904,0.26199237,-0.03556966,0.014059506,0.08958767,-0.027763177,0.02532029,-0.022442868,-0.12363272,0.056306016,-0.23846148,-0.035373203,0.064741276,0.094650246,-0.27349782,-0.13447991,0.05504894,-0.1887727,0.0441552,0.040964574,0.0663624,0.23736882,0.12949674,0.16578546,0.119129665,0.019468812,0.51060796,0.120318905,-0.075564615,-0.08311534,0.10659062,0.077484354,-0.11126878,-0.07732407,-0.024771439,-0.41722587,-0.03385762,0.062305477,-0.21323128,-0.10225598,0.065378636,-0.38013902,-0.4777143,-0.16196126,-0.06414663,0.070976034,-0.034587115,-0.10777494,-0.085786976,0.003942457,0.12365047,-0.037058987,0.072026625,-0.1482146,0.18997562,-0.20088844,-0.046948817,-0.28289914,-0.1606732,-0.009968423,-0.15193471,0.13664578,-0.5274057,0.18041623,-0.83335155,0.07863241,-0.22639975,0.8506888,-0.62139267,-0.15996425,-0.8374091,0.010133032,0.7856106,-0.05171603,0.59643567,-0.45196423,-0.17619786,-0.3309269,0.1378773,-0.4253289
-0.007856541,-0.0053612995,0.067406274,-0.07485351,0.09414981,-0.05711266,0.048433542,-0.07171911,0.1481617,-0.19953832,-0.053821005,-0.13279675,-0.22723666,-0.33043352,-0.341724,0.26492727,0.066408746,-0.08727809,0.33468226,0.10078749,0.02157436,-0.006137073,-0.018767029,-0.026227912,0.008551456,0.19428588,-0.010036721,0.006990048,0.08634347,-0.07526428,-0.008506376,-0.067078516,0.045596316,-0.014872383,-0.0039138044,-0.1864643,-8.0494494e-05,0.026171325,0.06544952,-0.3075708,-0.16523618,-0.08866776,-0.04629736,0.069708966,0.04796527,0.01090534,-0.064076096,0.11326376,0.14487776,-0.2859654,0.0121073015,-0.20591298,0.01448281,0.078455016,0.02756261,-0.0670793,0.02641828,-0.29784983,0.14686568,-0.108415246,0.010468308,0.022252304,-0.17065395,0.11907412,-0.13201313,0.0032371753,0.07427318,-0.06806187,-0.23005392,0.24509697,0.06955313,-0.06845258,0.14016335,0.10828029,-0.26676518,0.06214573,-0.12325625,-0.13385236,-0.12252192,-0.07494452,-0.036107834,-0.122562386,-0.031563476,0.12149123,-0.25029013,-0.01769788,0.1796492,-0.019547662,0.21483435,0.14490616,-0.2701779,-0.029391602,-0.06141035,-0.21902603,0.19338399,0.079002075,0.024036855,0.11096591,0.025587752,0.06373019,-0.029114082,-0.0358685,0.039120823,-0.15535799,0.16752777,-0.88096976,-0.029903257,-0.09678925,0.049387988,0.087595105,-0.011000582,0.049077746,0.012905515,0.08261113,0.026193317,0.24800353,0.09423469,-0.002554028,-0.2864689,0.072686836,0.04647581,-0.2381899,-0.14074327,-0.012502828,-0.076793306,0.09832198,-0.08298761,0.33378404,-0.183889,0.012734205,0.02330064,-0.32917637,0.003553096,0.14098482,0.072029404,0.078370765,0.036151275,0.19441065,0.04817169,0.066156834,0.13712823,-0.25170466,-0.016016873,-0.048071787,-0.22087207,0.016142529,0.13444638,-0.6183428,-0.37219846,-0.8580435,-0.22449337,-0.06550467,-0.011345987,0.0074989293,0.038648997,-0.5216414,-0.31244442,0.3797494,0.5563973,-0.38634083
0.1602394,-0.13555565,-0.045766074,-0.04311371,0.03350719,-0.05131637,0.17021444,0.13009936,-0.49178445,-0.6156771,0.005360675,-0.10455627,0.11063968,-0.00980984,-0.78760135,0.06447961,-0.04266106,-0.18397601,0.09796402,0.014009295,-0.18384656,0.16307175,0.01886712,-0.09889997,-0.06731324,0.026888594,-0.1437327,0.27392402,-0.39358547,-0.1979981,-0.10353322,-0.4722453,-0.09923907,0.099542,-0.19837858,0.013686709,-0.026151657,-0.078673966,0.040176082,-0.42029274,-0.17999044,-0.015256959,0.123153664,-0.09138819,0.07536508,0.052403916,-0.025598908,-0.25210893,0.20997684,0.1097984,0.0034021777,0.30338392,-0.095968485,0.1473725,0.024077663,0.23222522,0.095138304,-0.1105624,0.08562421,0.20214517,-0.08787558,-0.12056585,0.0757775,0.28352672,-0.30138797,-0.20245408,0.07496172,0.07361371,0.099150166,-0.1236116,-0.12745841,-0.09731463,-0.08492905,-0.03170745,-0.29808778,0.09026353,0.017446972,0.022486022,-0.5277713,0.082207,-0.62730145,0.13591854,-0.123093545,0.013713803,0.012878978,0.051142424,-0.11297984,-0.04144239,-0.029388802,-0.022917688,-0.081797086,0.03230317,0.016596103,0.09082801,-0.07042237,0.30642536,-0.04143406,0.017784085,0.018602269,0.0668401,0.0053364537,-0.11240453,0.007698355,0.027271422,0.09252962,0.14587362,0.09575019,-0.0360772,0.0357213,0.1613674,-0.22414027,-0.2960328,-0.011639184,0.11927029,-0.030803513,-0.20839854,-0.025783638,0.05214043,-0.14864798,-0.1492971,-0.23850301,0.27194315,-0.24631503,-0.12807839,0.038149346,-0.06880554,-0.035756946,-0.26356423,-0.10512855,-0.34430015,0.00760967,-0.08632008,0.065388,0.054452144,0.19394937,0.0644369,0.01814364,0.20318675,-0.6888784,0.060446955,-1.0293896,0.07015495,-0.3583419,0.22512643,0.14492136,0.101760425,-0.39353633,1.0947146,-0.6183677,0.777702,-0.04272744,0.10585731,0.95084095,-0.15886414,0.57642126,-0.42339155,-0.13234867,-0.25324667,-0.53356886,0.42594725
0.0920468,-0.24743971,0.01248189,-0.4646263,-0.16468656,-0.0389223,-0.058903243,-0.6008374,-0.2366103,0.030965352,-0.1430875,-0.40638646,0.07975301,0.23074527,-0.13517573,0.24769747,-0.22390974,0.06820995,-0.009491595,-0.06406936,-0.020244608,0.22845666,-0.048658654,0.08762816,0.12340332,0.16617239,0.11467763,-0.50326914,0.07883805,0.25767776,0.06824903,-0.13042504,0.15654469,0.22469372,0.005512448,-0.109940395,0.26647702,-0.2599504,-0.073613614,0.15163216,-0.5876925,-0.06968778,-0.1486389,0.20795256,-0.16311447,-0.027339997,-0.37549222,-0.046409726,-0.048596095,0.3077828,0.09902353,0.021973848,0.05579298,-0.29661393,0.0445911,0.10924692,0.012382612,0.12240864,-0.2247503,0.1706682,0.16958374,-0.12982799,0.015963644,0.27579477,-0.07349102,-0.15622845,-0.19824326,-0.23263526,-0.3922584,-0.51883036,0.20315988,-0.033898026,-0.16844198,0.48154786,-0.059718117,0.17445596,-0.17598249,-0.044029895,-0.32026896,0.085444525,-0.10093831,0.2202526,0.045094967,-0.2661024,0.06394031,0.2480612,0.0061982474,0.24667473,-0.34614116,-0.43490455,-0.2273409,0.123350054,0.058297426,-0.17495227,-0.043259688,-0.012041103,-0.1336535,-0.022027368,0.058186445,-0.3119811,0.07937541,-0.18407378,0.23829997,-0.023997992,-0.098036766,0.008359012,0.0796644,0.17957102,0.053133644,0.24545756,-0.14261277,0.03208972,0.045107197,0.02037053,-0.08885656,-0.51251805,-0.17087471,-0.10221195,0.035600595,-0.35911834,0.05534834,0.028472902,0.05687057,-0.115840524,-0.043758076,-0.049536634,-0.059739314,0.17119609,-0.014621663,-0.12690459,0.03171914,0.34777543,0.064947866,-0.039312404,-0.054776758,0.05174397,-0.031767964,-0.21511611,0.14611195,-0.06540648,-0.17293692,0.4963077,0.087118566,-0.05765712,-0.18470739,0.47500873,0.23218304,0.11884949,-0.5008538,0.3694598,-0.35046357,-0.41972303,0.5797417,0.30747738,0.6151329,-0.15961167,-0.16558975,0.14991397,0.13282216,0.7811207
-0.058366705,-0.05360858,-0.038969956,-0.22760764,-0.0057116584,0.017344149,0.0046326458,0.13191906,-0.20454243,-0.13029963,0.17177445,-0.02610969,-0.29133108,-0.18045157,0.042040743,-0.27786282,0.24410497,-0.06375365,-0.5206591,-0.28725493,0.08483952,0.0042078183,0.20123364,-0.14835595,-0.12572116,-0.040553104,0.061739087,0.1441373,-0.40817428,-0.101872034,-0.117039025,0.13312915,0.048729964,-0.1533911,-0.004813741,-0.18788205,-0.009211433,0.013103728,0.16143657,0.11750012,0.2735094,-0.24371709,-0.10317451,-0.010298984,-0.052873824,-0.10207119,-0.28072625,0.075182825,-0.18453526,0.16456799,0.0022486034,-0.05689136,0.03068803,-0.35581183,-0.014816746,0.37405553,0.21791026,-0.21853264,0.02588225,-0.24420676,0.0663387,-0.01560784,0.008390096,-0.26165402,-0.10523801,0.013317578,0.07631573,0.07297347,0.065198764,-0.055065494,-0.07686872,-0.17893663,-0.018551428,-0.32890657,-0.10347989,0.043905858,-0.035080228,0.014471631,0.36823177,-0.06431587,-0.22684781,-0.038932793,-0.21203057,-0.40767244,-0.013363572,-0.008866963,0.10550506,0.1986036,-0.12342854,-0.06657956,-0.29406652,-0.008477745,0.06396024,-0.09750483,0.051106695,0.07558278,0.118208475,0.082972884,-0.012310051,-0.17314798,-0.3893141,-0.20808628,0.013589123,-0.03460719,0.03632467,0.063788205,0.038578235,0.044290155,-0.040848892,-0.13409142,-0.28372914,-0.02691395,-0.2119486,0.10269255,-0.031494703,0.010678517,-0.2092104,0.017982198,0.00090687536,0.09443076,0.05620808,-0.038833003,0.06676448,-0.12579611,-0.107603945,0.2517235,-0.19486561,0.07006361,0.35755974,0.009189085,0.085370064,0.14964429,0.11694913,0.16100192,0.0012639867,-0.21225916,-0.27918068,0.05385458,-0.14318873,0.074568376,-0.020266613,0.74818814,0.60627806,-0.45697457,0.60234064,-0.09767121,-0.63060224,-0.5351742,0.39476454,-0.049942266,-0.16110304,-0.5115589,-0.13643068,-0.061203834,-0.10600247,0.037767272,0.5167367,-0.23243685,0.715011,-0.68432134
0.043714218,0.013398589,-0.07670012,0.05589084,-0.6032669,0.028833456,0.20134294,0.10062226,0.029763289,0.15200794,-0.023457542,0.034509975,0.34008715,-0.05956466,-0.25433928,-0.38889524,0.06332148,-0.28079307,0.09459775,-0.21523415,0.05280451,-0.10297336,-0.20118022,0.028578598,0.038152914,0.068834625,-0.23953886,0.08751014,-0.26840457,-0.4967951,-0.27867568,-0.10536877,0.2911184,0.020955916,-0.36169288,-0.12610364,0.021607045,-0.007635646,-0.28341264,0.16698001,-0.07832313,0.07654266,0.093077935,-0.58988047,-0.031569764,-0.010664852,-0.5016124,0.104615375,0.050121017,-0.086073644,0.11262123,-0.29608682,-0.14487024,-0.10248886,-0.024900863,-0.14029194,-0.09473377,0.093419455,0.29433125,-0.015759848,-0.1426692,0.12274049,0.04131776,0.2391555,0.044656694,0.1052094,0.052407354,0.2270064,0.021713696,0.07552849,-0.3964353,0.038805176,-0.5127451,-0.4373059,-0.13075101,-0.0064609656,0.16306047,0.12568693,-0.3190797,0.054984063,-0.030478373,0.15190569,-0.043559976,0.1247771,-0.07427378,0.10368862,-0.22101298,-0.0521313,-0.16922829,-0.20637338,-0.0033069768,-0.16871707,-0.07559473,0.23293152,0.35002917,0.19800405,0.033105385,-0.34262672,0.09856432,-0.16028239,0.11049302,-0.15067536,0.1020864,-0.13389535,-0.01152248,0.29617667,-0.2662299,-0.22969517,-0.05720396,0.0002226016,0.08465096,0.15852648,0.027643654,-0.11229517,-0.038494628,0.014571664,0.10960546,-0.076564,-0.064947866,-0.17922781,-0.11039356,-0.16042304,-0.42144468,-0.16772811,-0.06973478,0.15041241,-0.05776614,-0.07625994,-0.2526587,0.037072767,0.047597192,-0.10726874,-0.39571202,-0.25131822,-0.22890769,-0.1486315,-0.01299291,0.373211,-0.23166665,-0.029390272,-0.41530195,0.082838856,-0.05618789,0.13524538,-0.37044218,-0.10491571,-0.40564883,0.034191173,0.2832645,0.19287376,0.27173096,0.042018406,0.30077264,0.0829405,0.3858879,0.34622338,0.15134107,-0.28798404,-1.4913414,0.032612734
