0,1,2,3,4,5,6,7,8,9
-0.016947623,-0.07748202,0.04610834,-0.0057564187,0.009100886,0.027363593,-0.14335945,0.38664293,0.050305955,-0.0046014767
-0.010625638,0.112179995,0.048938423,0.0033103104,-0.04106096,-0.013752123,-0.25921,0.046614755,0.06737296,0.1301452
-0.0019639072,-0.11111067,0.11317284,-0.023733111,-0.054078538,-0.013725724,0.18098421,0.17079054,-0.036353193,0.07017704
-0.018281765,-0.061053224,-0.013506996,0.033976346,-0.05115299,0.03464776,-0.15435165,0.01814846,0.06689917,0.1570474
0.013647771,-0.06556514,-0.0726097,-0.008181334,-0.0026709903,-0.010134279,-0.06576733,0.23269084,0.04661787,0.016129157
0.07328429,-0.18200512,0.12163816,-0.032984745,-0.06612017,0.0026042496,-0.020240575,0.019466637,0.047493983,-0.03576659
0.0116193835,0.10810903,-0.045493763,0.001183575,-0.018563282,-0.011203486,0.04676463,0.32297245,-0.026702177,0.050980017
0.09327055,0.1927111,0.10782386,0.01543939,-0.0064003714,0.031612646,-0.21225427,0.46303952,0.23128165,-0.2521361
0.028066423,0.019004244,-0.075104326,-0.00379963,-0.09656013,-0.026884986,0.041971695,-0.033943582,0.32966718,0.092422366
-0.0060551623,-0.0140979225,-0.075721055,-0.007702727,0.046766568,-0.025227942,-0.12973927,0.09036755,0.021048823,0.0061660274
-0.016391154,0.11695912,0.038234577,-0.017083928,0.0152954,0.012094109,-0.27553314,-0.0885446,0.10764617,-0.40937558
-0.015233408,0.242439,-0.009147672,-0.02810505,0.07364893,0.07773378,-0.15972339,0.20318258,-0.10364035,-0.21907745
0.045438714,0.17863701,-0.0875996,0.005345357,-0.019610476,0.005715978,-0.21722335,0.016439823,0.10836143,0.10455047
-0.022060312,0.012400191,0.06268484,-0.022209218,0.022417726,0.011118982,-0.008265945,0.031187916,0.061244704,-0.31202465
0.014593424,0.08301379,0.19597642,-0.052224357,-0.0050182836,-0.009412738,-0.21056758,-0.16875128,0.020940317,-0.096170455
-0.006670311,0.036233716,-0.08182322,-0.009406755,-0.023395797,-0.029508535,0.017184163,0.038960066,0.054739375,-0.031518858
-0.07619882,-0.027255502,0.0020306099,0.015124463,-0.07551879,-0.0016380298,-0.35619038,0.4269553,0.1572373,-0.123682566
-0.0059164255,0.07073854,0.025481865,-0.03409788,-0.06280147,0.010168012,-0.33074978,-0.07954772,0.08365934,-0.093419135
-0.006656574,0.15763457,-0.05618574,0.0025616034,-0.004537175,-0.02103962,-0.2598279,-0.3929099,0.027815565,-0.16020739
-0.001239994,0.090727985,-0.036089554,0.010134314,-0.00092955446,0.0011018614,-0.19259514,0.039864782,0.045608714,0.100602984
-0.035136037,-0.07337283,-0.060963508,-0.0158354,0.028709162,-0.005785,0.110708535,0.12535614,0.07749349,-0.09461499
-0.086548634,-0.032800235,-0.122323126,-0.016093288,0.070194274,-0.018001482,-0.055511396,-0.044824455,0.20970874,0.35977364
-0.020745816,0.14016788,-0.014326569,-0.014985357,0.02661748,-0.011938175,0.14948617,0.41562366,-0.012473037,-0.15870664
0.011120332,-0.18556604,-0.075684346,0.02734249,0.0086129,-0.003976578,0.3691055,0.18664497,-0.114801414,0.019318402
-0.06454451,0.12795456,0.052180205,0.0017286926,-0.080462374,0.01448727,0.062444407,-0.15716499,0.20685689,-0.24510033
-0.059468444,-0.19334863,-0.077670336,0.021334141,0.007849721,-0.011504877,-0.2645719,0.15217412,0.062992625,-0.2215992
-0.0052122986,0.08273427,-0.042262305,-0.01655613,0.007537401,-0.019166702,-0.0033986112,0.5741517,0.03247534,-0.07407291
0.077425115,-0.049968828,0.015030307,0.042340636,-0.0071023605,-0.016281586,0.012850464,0.4350956,0.10692707,0.012713731
0.023510398,0.21048261,-0.014106021,0.017144436,0.029710935,-0.062039074,-0.15025835,-0.0689746,0.28372806,-0.07220246
-0.019624347,-0.024090467,0.017934421,0.00870177,0.104782686,0.048193227,-0.17653376,0.07265038,0.016307652,-0.2215006
-0.040073793,0.061965384,0.14238973,0.008624576,-0.032022905,0.043916732,0.007909312,-0.023161182,0.13689913,-0.04376267
0.03051233,-0.021192811,-0.010546711,-0.0020078926,-0.025329413,-0.017068926,-0.14437748,0.14939551,0.084422894,0.07080051
0.04192763,-0.19667411,-0.021165308,0.00964168,-0.015557541,-0.0030090488,-0.24715602,-0.27744597,0.06849622,-0.20218293
0.016585864,-0.12936454,-0.20674713,0.010985482,0.05210788,0.046842042,-0.119670875,0.084148355,0.24681616,0.083070025
-0.0083230045,-0.117448576,-0.011976257,0.030546008,0.012247497,-0.013594443,-0.12957343,-0.16296342,-0.006162581,-0.048462763
-0.00020031525,-0.10203718,0.007808964,-0.012493552,0.0109178,0.0019504062,0.14526184,0.10218283,0.0057003032,-0.23356669
-0.0002815279,0.036664948,0.053158004,-0.0070948144,0.042750202,0.0114403255,0.06442876,-0.09382164,-0.040315535,0.101521395
-0.020519778,-0.019967645,-0.016753398,-0.037883528,-0.0818615,0.079971865,-0.21246593,0.38926026,-0.06028424,0.00036215954
