0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-0.07586171,-0.12235393,-0.0013218882,-0.1399541,-0.05590912,-0.16545665,-0.040203594,0.035555292,-0.25539416,0.03328306,-0.16364788,-0.08783061,0.049562644,0.17437941,-0.28022107,0.0632809,0.014628009,0.16431908,-0.1422636,-0.29594392,0.018679552,-0.30408075,0.04949002,-0.087520294,-0.050634462,0.112419546,0.08548763,0.18916853,-0.048148736,0.0048264,-0.007639754,-0.0072981473,0.028314594,0.22432162,-0.05763104,0.024445945,-0.11115976,-0.0741233,0.11937194,-0.29938522,-0.108301595,0.06688838,0.028834477,0.017304994,0.038146146,0.064775534,0.09734035,-0.0623993,-0.09975578,0.17272356,-0.12520877,-0.015523809,0.18094717,-0.085666776,0.016382832,0.028183177,-0.15166958,-0.2402199,-0.071286485,-0.08523352,-0.014663598,-0.20481047,-0.07617438,0.039591577,-0.060030527,0.09963669,0.02628365,-0.09331082,-0.0094113415,0.04562529,0.12696189,0.17398356,0.101187535,0.11883695,-0.0056704585,0.065283194,-0.1279469,0.0003407242,-0.17828245,0.18072848,-0.07295083,0.047529016,-0.09809235,-0.4121828,-0.08723799,-0.01695276,-0.18942034,-0.20818138,-0.027061202,-0.12817585,-0.0851634,0.0120098535,0.10547923,-0.27323583,-0.017177835,-0.003522068,0.06328719,0.15221977,0.05486017,-0.3055656,-0.05961626,-0.21704993,-0.011201004,0.44021326,0.12820901,-0.1425667,-0.19940408,-0.017117005,0.09275096,0.061609946,0.039831806,0.023497606,-0.13829786,0.15122922,0.02919651,-0.07145981,-0.036753416,-0.05014466,-0.11855039,-0.014542282,0.105902754,-0.22292987,0.059376217,-0.29009822,0.073977575,-0.00029317668,-0.012086912,0.062141616
0.11678384,-0.052664377,0.09808431,-0.094419725,-0.070459686,-0.061264683,-0.059973925,0.097628795,-0.00865313,-0.30895704,-0.058765363,-0.014914848,0.066468894,-0.042967875,-0.059232373,0.015706493,-0.023164755,-0.11389892,0.059603788,0.030663123,-0.094904974,0.0121509805,0.07738169,-0.03268676,-0.16559087,-0.012854171,0.1096015,-0.005293791,0.004410153,-0.020457478,-0.019271454,-0.047231704,0.03023526,0.15495187,0.128164,0.048665106,-0.07076764,0.0278423,-0.17399524,-0.053939786,0.09701781,-0.0179808,-0.06339311,0.077553585,-0.0028274646,0.02453004,-0.07283156,0.097456336,-0.08240698,0.010359313,-0.057617426,-0.037628587,-0.07984999,-0.04389973,-0.21014096,-0.027991422,-0.0061322255,-0.06982713,-0.00719288,0.05771784,-0.051924687,0.093817316,0.12085193,-0.03199724,0.019684039,-0.15661633,0.002438095,-0.006782359,-0.12856376,0.084123336,0.0067796176,-0.07278643,0.042865742,0.0134875,0.015874678,-0.12156388,0.027904544,0.022771336,-0.013463874,0.0013100468,0.032993756,0.054693475,-0.0036553978,0.049680587,-0.014746717,-0.10003516,-0.06382397,0.06123634,0.0011230588,0.030677047,0.069464944,0.020301424,-0.021020357,-0.047690544,0.001605117,0.012896808,0.01848307,-0.077519424,-0.073017955,-0.0042068074,-0.03747523,-0.06958978,0.017337453,-0.09727594,-0.05673261,-0.064478636,-0.0035109734,0.061841644,-0.114234574,-0.10673559,0.054903686,0.032098606,0.057309132,-0.06627663,-0.024783202,0.06946043,0.029065687,0.057899926,0.026398964,-0.114453696,-0.13323791,-0.025786484,-0.05472843,-0.060800742,-0.29215568,-0.18195678,0.039230358,0.03348145
0.082914196,-0.016506407,-0.09501363,0.16136727,-0.096655615,-0.14822999,0.0979476,-0.021833466,0.041084226,-0.034599,-0.097897455,-0.17725562,-0.11945606,-0.19316421,-0.06949755,0.09172507,-0.14230698,-0.007841974,-0.47117323,-0.3231697,-0.257149,-0.22441871,-0.3999171,0.027862616,0.021500004,0.041069206,-0.021349192,0.21140534,-0.010138405,-0.27545324,-0.5112171,0.008342447,-0.12592456,0.10956474,-0.07711293,0.033927504,-0.09394274,-0.035708282,0.21681172,-0.0036265545,-0.2711107,-0.008875091,-0.21595028,0.14769855,-0.020726414,-0.023401946,0.0794983,-0.03973741,-0.16072902,-0.04214811,-0.16517045,-0.1119385,-0.07070398,-0.07696059,-0.20699672,0.080191284,0.030948741,-0.20748512,-0.01559675,-0.035801318,0.20310108,-0.22657357,-0.16149145,0.0258765,-0.020235747,-0.05985959,-0.070834994,-0.14673623,-0.067353666,0.101296365,0.08875556,0.026374238,-0.20644666,-0.34225786,-0.1436335,-0.45728466,-0.40720716,-0.21220672,-0.3698186,-0.05384863,-0.08710272,0.06492711,0.23761857,-0.05545585,-0.0913638,0.047520664,-0.18207277,-0.087650694,-0.3208291,-0.12134404,0.106052294,-0.26600873,0.074080974,-0.17918347,-0.23079336,-0.0052782916,-0.061749496,-0.12902828,0.004350934,0.023390165,-0.021701638,0.09414608,0.00023658948,-0.19710228,0.18999018,-0.20709068,0.11755638,0.012059666,-0.16654879,0.07402159,0.050044186,-0.08463263,-0.13023657,0.03578661,0.20129243,-0.18070246,0.22963852,0.13637348,-0.035893913,0.03730839,-0.17982413,-0.23721538,-0.04913822,0.07933458,0.15114704,0.23957272,-0.017170118,-0.0737022
-0.0597814,-0.29052287,-0.12096297,0.16686864,-0.123627655,-0.062618576,0.06188982,0.022589363,0.098936975,-0.11892854,-0.0642219,-0.37726763,0.038284484,-0.057486705,-0.09930463,0.070960194,0.03812088,0.10958316,0.16062327,0.006323644,-0.0016478411,-0.28991285,-0.19184823,-0.31362826,-0.12348862,-0.1869636,-0.19139774,-0.10077783,-0.05689336,0.06323518,0.13891432,-0.25219056,-0.10700104,0.3052696,-0.1510436,0.13838707,0.03048222,-0.27575794,-0.28146815,-0.27471453,-0.18315074,-0.050056946,-0.23350924,-0.022024177,-0.046892248,0.025173288,0.04456039,0.0023337505,0.08594957,-0.059765156,0.15540992,-0.21855211,-0.4000976,-0.037766445,-0.25371125,0.272264,0.098964915,0.035586573,0.09000591,-0.06417099,0.052999455,-0.10725322,-0.093506984,-0.045164395,0.16597062,-0.27930677,-0.108266965,-0.036958292,-0.1221908,-0.0013552846,0.039027352,0.092356645,-0.11574923,-0.0035284339,0.21243145,0.1109508,0.13870692,-0.18878108,0.106717244,-0.006612025,-0.039782315,-0.10351958,-0.22651775,0.07900884,0.16890094,-0.1338692,-0.09392843,-0.18088584,-0.16154683,0.039313436,0.06168914,0.14494275,-0.29709625,-0.0527325,-0.14377959,-0.1254743,-0.14053775,0.061581936,-0.25733027,-0.21131395,-0.30305865,0.0020612276,-0.037222683,0.1247859,0.047967058,-0.33326852,-0.20295668,-0.03908869,0.051832158,0.12510207,-0.3543937,-0.02406925,-0.2533611,-0.18829548,-0.05256421,-0.0346231,0.15241726,-0.042669058,-0.16308145,0.11966176,-0.16068117,-0.0625832,-0.0023915113,-0.12997039,0.2386547,-0.014612754,-0.08748159,-0.10992354
-0.03329404,-0.05101359,-0.033000376,0.03513557,0.0037345968,0.075854145,-0.081101574,-0.2859429,-0.06340374,-0.21396008,0.0538882,-0.002834069,-0.18632057,-0.15071025,-0.16449517,0.016304718,0.07034693,-0.053353954,-0.20506576,-0.23332845,0.029618263,0.23256144,-0.08760807,0.12907322,-0.0270333,0.072087236,0.023608224,0.05399173,0.14914206,-0.36109993,-0.09332173,0.14644821,-0.09862629,0.11509247,-0.006934046,0.06874051,0.18777674,-0.1540638,-0.105919406,0.12962697,-0.30767393,0.07893345,-0.26084682,0.11894932,-0.054583207,-0.118097365,0.1416738,0.067034766,-0.19563359,0.09547416,0.09668583,0.035042908,-0.13807221,0.11544788,0.21482143,0.017626742,0.017496182,-0.033310518,-0.19644056,-0.046400428,0.096688196,0.058997784,0.0919279,0.08143407,0.06895727,0.08751837,-0.12560427,-0.14934866,-0.15064684,-0.087810345,-0.21180247,0.0037434504,-0.1507517,-0.13494988,-0.008936782,0.018498141,0.12604299,0.05179532,-0.3061438,-0.1991863,0.025947858,0.06318757,-0.15964831,0.069538005,0.084476866,0.10785708,-0.01706737,0.056340273,0.060176086,0.049393367,-0.00989177,0.047650043,0.069807746,-0.13693611,-0.0736544,-0.018749483,0.005848993,-0.0030691256,-0.04593307,-0.042498026,0.11558245,0.022495924,-0.05098972,-0.2105204,0.09098063,0.12340413,0.12049701,-0.13350874,0.12088212,-0.32777587,-0.07045462,-0.03292144,-0.033167772,0.036512014,-0.19571996,-0.08322258,0.23844461,0.10445875,-0.06129732,0.031339183,0.09066461,-0.055319063,-0.05052521,0.11460409,0.02786908,-0.060961127,-0.18634704,-0.10250774
0.044260506,-0.015886337,0.05271906,-0.115175,0.10099149,-0.09676205,-0.037425634,0.014062111,0.09054236,-0.075025134,-0.06628346,-0.1284335,0.06251366,0.12862264,-0.021308446,-0.11129222,0.0113883475,-0.1983803,-0.069946624,0.18026002,0.036705256,0.08922891,0.039191388,0.0117601175,-0.22117497,-0.049431834,0.10292282,-0.1465763,-0.078575976,-0.107192025,-0.20871258,0.0025425365,0.07012122,0.014176743,0.11155315,0.029180855,0.06360218,0.1515785,0.061740197,-0.055915765,0.04351418,-0.05134107,-0.17000777,0.070908174,-0.007625421,-0.113162436,0.00053670624,0.010094352,-0.09192879,-0.07715822,0.00512014,0.0031015028,0.040994536,-0.13250238,0.034207545,-0.113628216,-0.010374316,-0.07765338,-0.044459425,-0.058328267,0.014279893,0.014673771,-0.010302494,-0.03174823,0.10371056,-0.017499078,0.12952906,-0.16074066,-0.090629466,0.0696682,-0.274226,0.042788923,0.01844168,-0.15530717,0.117857985,-0.10081772,0.10641299,0.00079096796,-0.017438903,0.003502746,-0.15880813,-0.0048910836,-0.14699511,0.015569497,0.05469081,0.06403873,-0.08331347,-0.04162763,-0.031821877,0.058985423,-0.0035439827,-0.042994626,0.09265402,-0.14670679,-0.004625534,0.02128795,0.012201258,-0.14106461,0.06152303,-0.06414427,-0.050509043,0.039004214,0.041885458,-0.2015864,0.069163054,-0.029216094,0.018194979,0.11635452,0.08443858,-0.05092307,-0.082066424,-0.055116,-0.13636883,-0.08028774,-0.0379987,-0.025567131,0.0195149,-0.035384633,-0.0010590213,-0.075965375,0.050171915,-0.11526168,-0.07134178,0.1076299,-0.1955968,-0.08358529,0.08437346,0.036364615
-0.011119565,-0.16177192,-0.0004354762,-0.1927166,0.037818268,-0.033943895,-0.10899064,-0.059038647,-0.14827786,-0.21767113,-0.31309763,-0.15866785,0.14100075,0.07353452,-0.04072763,0.03504629,-0.14791831,0.21594867,0.042910766,0.031496607,-0.1355193,-0.28582135,0.034231644,-0.00036437155,-0.017237673,-0.2134328,-0.06554699,0.061059467,-0.31604263,0.036889877,0.082842045,-0.31226838,0.040897075,0.17759882,-0.15721402,-0.047622707,0.06088628,-0.014344142,0.2306442,-0.15352619,0.18645518,0.07877634,-0.1856463,-0.094540045,-0.09670271,0.014627531,-0.027186329,-0.16255513,0.07346923,0.09191441,0.18939202,-0.034976535,-0.064863585,-0.0015953144,-0.23556463,-0.32610068,0.13214576,-0.12085965,-0.07447729,-0.0047765155,-0.11335805,0.060696278,0.19022088,-0.09810373,0.1880121,-0.008009686,-0.0032458887,-0.058131166,-0.1921762,-0.043331075,0.30342758,0.10122777,-0.061954957,0.069414765,-0.030070648,0.20723318,0.07314583,-0.07162832,-0.00814372,0.04946748,0.20540565,0.02956124,-0.015420143,-0.03179451,-0.16351111,-0.166147,-0.11628948,0.06915089,0.21417822,0.03243403,0.017545052,0.08991823,0.02749901,0.043792967,0.09261011,0.091283716,0.1599858,-0.03459932,-0.26663122,0.029655363,-0.09877988,0.057376385,-0.045193277,0.16065878,0.06481185,-0.08902345,-0.19572109,-0.050380364,-0.13786793,-0.10477988,-0.07327198,-0.0035455003,0.01560914,0.0036134135,0.05950507,0.040165316,0.3210381,-0.16000456,-0.1534963,0.07663475,-0.06966328,0.11656806,-0.05540371,-0.24376896,0.09033142,0.004773369,-0.17809589,-0.119203255
-0.019980611,0.04332091,-0.044999678,-0.083932914,-0.30640414,-0.09724172,0.12918316,0.07731647,-0.25700924,-0.10025622,-0.010714279,-0.29568186,-0.074936636,-0.044888612,-0.2880952,-0.3103993,-0.06580812,0.02986546,-0.09025512,0.06671678,0.0918165,0.17261171,-0.091181636,-0.10704496,0.04399846,0.045354076,0.086890616,-0.060884904,-0.17168272,0.015386809,-0.018257268,0.118690364,-0.11502507,-0.15830177,-0.15819135,-0.28033066,-0.03827619,0.03890239,-0.28870285,0.04893643,-0.055937897,-0.018893326,0.18768537,-0.08058108,-0.13976496,0.10702258,-0.11197078,-0.06764433,0.25277555,-0.257035,0.25247943,0.04283151,-0.032961138,-0.22165649,-0.302127,0.14245148,-0.06030858,0.14165273,-0.04729579,-0.029861754,-0.0075294995,-0.06986281,0.009690025,-0.20467599,-0.029519105,0.025024742,-0.0761135,-0.05462806,0.26796198,0.087385714,-0.196603,-0.13459216,-0.03030661,-0.3846343,-0.22060043,-0.44291863,0.046513345,0.058790207,-0.14423688,-0.049702533,-0.26888922,-0.22996517,0.03249623,0.068573914,0.031094605,0.19118287,0.30253908,0.029891834,-0.36285436,-0.18478064,-0.1310564,-0.17394535,-0.18579459,-0.007668896,-0.17357086,0.061052375,-0.4861801,-0.06448129,0.13485035,-0.04216301,-0.13527411,-0.37929726,-0.009910137,-0.6073429,-0.1648257,0.044783857,-0.022105485,0.028283723,0.12562051,-0.1873089,0.06559637,-0.2738494,-0.113256246,0.06538801,0.00913892,-0.25445333,0.17583853,-0.08738754,0.1056061,-0.115081504,-0.067532994,-0.34029603,-0.29335263,-0.023661131,-0.12816155,0.065134026,0.15789957,-0.075717345
-0.011644269,-0.22445394,0.052177772,0.08549172,-0.014006699,0.034327284,-0.017149055,0.25666222,0.17741351,-0.07804478,-0.29907286,0.0772161,0.043557473,0.13696754,0.053172138,0.030178772,-0.007505329,-0.16122115,0.0651188,-0.09008749,0.031916045,0.08165644,0.14703386,0.018353378,0.08821754,-0.14896517,-0.26407528,-0.032284882,0.023965523,0.13847627,-0.20861846,-0.3029777,0.017562194,0.2886255,0.037081033,-0.03035382,-0.3500309,0.025579315,0.12376661,0.0994342,-0.020949116,0.13333549,0.14058052,-0.36684218,-0.016950544,0.16802473,0.008410688,-0.09172144,0.20337565,-0.05534055,-0.0682809,-0.06391192,-0.43588755,0.10221917,-0.1693362,0.08670989,-0.4029376,0.033191692,-0.01814247,0.048678275,-0.38538,-0.13990334,0.08066399,-0.20486927,-0.30881292,0.051214267,0.08065383,-0.5957163,-0.09100849,-0.05965493,0.12831536,0.020641891,-0.14418864,-0.06650122,-0.12810487,-0.13080245,0.18508843,-0.27186832,-0.021367839,0.08073185,0.036646258,-0.32937056,-0.40348127,0.021093765,-0.108461194,-0.025731312,-0.084184185,-0.05175128,-0.12718184,0.042203087,-0.06530074,0.08884675,0.09846145,-0.0046850555,-0.10088262,0.06098113,-0.06831942,0.20921554,-0.03297905,-0.15367438,0.16143404,-0.049106374,-0.024517305,-0.119761236,-0.06773307,-0.15215538,-0.09910245,-0.13892344,-0.0463731,-0.28279743,-0.07435528,-0.0885253,-0.21862742,0.11907032,-0.06269838,0.025625682,0.036358055,-0.032749742,-0.11500799,-0.013021691,-0.22506721,0.12378193,-0.0040852665,-0.14015998,-0.36102006,-0.04024525,0.056280155,-0.025633039
-0.061778355,-0.0048907693,-0.031863764,-0.06382784,-0.043860435,0.03145349,0.010858685,0.036277514,-0.03886916,-0.011537065,0.042303927,-0.026774853,-0.017636243,0.011879006,0.026693972,-0.093372755,0.06524563,0.04312695,0.0006490494,0.020651374,-0.008113225,-0.013237987,0.011730002,-0.047483716,0.044000767,0.0007965196,0.045779303,0.06171527,0.00944853,-0.03548426,-0.04825308,0.02458644,-0.006947936,-0.037615016,0.021375217,0.012085626,-0.032705296,0.05814509,0.03060689,0.018923985,-0.000802288,-0.06809199,0.001210287,0.039079513,-0.05441958,0.019683024,0.030860875,-0.0427607,0.00029577923,0.07065002,-0.02450924,-0.030004263,-0.052360233,-0.015732467,0.04173815,0.028223928,0.0065172273,0.00054811675,0.03011204,-0.033711057,0.027410695,-0.0057904664,-0.038072716,0.0017056382,-0.03723074,0.028153304,-0.028228385,0.0035645515,0.000921092,-0.016637346,-0.09689793,-0.057806972,0.03356446,0.06840135,-0.0062720575,0.044449598,-0.02750355,0.02478756,-0.021662856,-0.029110065,-0.045147017,0.0098154945,-0.0069059758,-0.07576013,0.012535762,0.0019940382,-0.049889527,-0.01887915,-0.008638061,-0.05373579,-0.022822915,0.04498616,0.09093754,0.032772996,-0.04875018,-0.059119966,-0.08609892,-0.34410247,-0.0602492,0.012828706,0.0124211125,-0.039518498,0.011564931,0.0009764453,0.008720564,0.016109427,-0.011850377,0.02275567,-0.03161344,0.065454535,-0.0026863823,-0.001730327,0.023892036,0.015791602,0.042807363,0.0032848618,-0.017062629,0.03556977,-0.025340691,-0.054312874,-0.025267446,0.003226491,-0.02108228,-0.008764825,-0.021410568,0.0387897,-0.0011345944,0.02658907
