0,1,2,3,4,5,6,7,8,9
-0.018398382,-0.28087872,-0.10426784,-1.9085128,0.020716423,0.008338928,0.008015871,-1.3963174,0.06943922,0.7858689
-0.069413334,1.383599,-0.46485627,-1.444938,0.055065483,-0.14153345,-0.012681022,-1.7013755,-0.03498265,-1.1278375
-0.0020227432,0.31704804,0.90100783,0.25050524,-0.0022851285,0.0027888436,0.03500457,1.0533633,-0.010418715,-0.45268917
-0.04044383,0.5702734,0.2568814,-1.1459664,0.115067914,-0.031268638,0.0052741617,0.44603506,-0.03815198,-1.8587496
-0.087394506,0.6749744,0.069431536,-1.6218195,0.048065834,-0.1326064,0.005222015,-1.6801052,0.024851961,-0.16564105
0.014618397,-0.71246237,0.26937777,0.38417712,-0.031349234,0.049125645,0.0020691194,1.6663556,0.041789398,-0.4318542
-0.049757175,0.92756325,0.09261619,-0.5354856,0.02319985,-0.061484277,-0.008001901,-0.6407848,-0.029104913,-0.8421291
-0.04083641,1.5461284,0.21883419,-0.4224927,-0.00026361458,-0.06300788,0.007189974,-0.6391959,-0.034886844,-0.56738555
-0.08982813,1.2102964,-0.05374226,-0.4024593,-0.015878176,-0.045613587,-0.010936018,-0.430836,-0.046552636,-1.731376
0.05207877,-1.5806005,0.43351966,-0.16289774,-0.026397727,0.045148026,-0.0104738325,0.16034767,0.08513474,0.2946596
-0.024137288,0.5626582,0.13759804,0.6233668,0.0038229674,-0.032737903,0.0007294379,-0.37948093,-0.0097408835,-0.14285874
-0.060824014,-0.77681696,1.6437205,0.4217001,-0.068298236,-0.057142515,-0.032829866,-1.4834474,0.09267761,-0.22323295
-0.0064801946,-0.2178383,0.16775858,-2.1717365,0.022476347,0.0023974702,0.019936942,-0.5553535,0.044192515,0.004181072
-0.15638989,1.3030195,-0.2601429,0.27689275,0.044237316,-0.1682459,-0.043529302,-3.0442812,0.06557764,-1.0254877
0.0007487014,1.2426767,-0.24872363,-0.63797456,0.00162399,-0.06996194,0.020834997,-0.43797517,-0.0020722281,0.26939118
-0.0065727197,-0.3479444,0.61475587,-1.6688437,0.017990874,-0.01611793,0.015590847,-0.49659273,0.05503197,0.16707398
-0.11395004,1.23266,-0.6574267,-0.2028372,0.03820149,-0.13003826,-0.015680023,-2.3685868,0.0011059176,-0.5117469
-0.21147679,0.6618522,-0.5950006,1.1951824,-0.0008013379,-0.016877936,-0.027148217,-1.9312738,-0.025083052,-1.4387811
-0.05624618,-0.056831796,0.33994377,-1.1548729,0.009606278,-0.010184616,0.017734095,-0.47104475,0.042457372,0.11419697
-0.07632731,1.2445719,-0.17101839,0.04923004,-0.0221187,-0.033118162,-0.017000817,-0.44337925,-0.05604533,-1.19903
-0.11181658,1.2120242,-0.4488309,0.7305647,0.030171232,-0.09679733,-0.07469757,-2.9288363,0.0077965762,-0.3605107
-0.039202277,-0.4015613,-1.3237953,0.97187877,-0.068488374,0.0073513575,-0.015581775,-0.7238495,0.02678,-0.2860665
-0.067360625,0.48246458,3.15285,0.76642907,-0.013486816,0.018212233,0.04627254,-1.2722515,0.030583752,-1.8894435
